transcript_id,exon_count,length
MSTRG.18385.1:1:1.726924,2,483
MSTRG.18386.1:1:9.451007,10,1977
MSTRG.18387.1:1:27.798800,3,827
MSTRG.18388.1:1:8.020297,8,1803
MSTRG.18388.2:1:14.640388,6,1034
MSTRG.18389.1:1:2.731335,3,875
MSTRG.18390.1:1:4.445590,2,503
MSTRG.18391.1:1:2.329314,4,401
MSTRG.18392.1:1:2.391485,2,405
MSTRG.18394.1:1:16.977243,2,222
MSTRG.18396.1:1:42.441139,2,278
MSTRG.18397.1:1:3.036474,3,1684
MSTRG.18398.1:1:9.579966,2,626
MSTRG.18400.1:1:2.309367,4,458
MSTRG.18400.2:1:2.054747,3,301
MSTRG.18401.1:1:8.857102,5,545
MSTRG.18401.2:1:3.010447,4,830
MSTRG.18401.3:1:2.165907,3,910
MSTRG.18403.1:1:2.426934,2,402
MSTRG.18404.1:1:113.316734,4,858
MSTRG.18405.1:1:22.132076,1,711
MSTRG.18406.1:1:2.336165,4,639
MSTRG.18407.1:1:15.061152,6,1275
MSTRG.18408.1:1:32.363976,2,353
MSTRG.18409.1:1:53.673344,9,1301
MSTRG.18410.1:1:24.556993,14,2190
MSTRG.18411.1:1:21.647835,9,2141
MSTRG.18411.2:1:7.453089,10,1962
MSTRG.18412.1:1:26.170067,7,1021
MSTRG.18413.1:1:31.946262,6,1154
MSTRG.18414.1:1:27.014521,3,802
MSTRG.18414.2:1:4.636716,2,1468
MSTRG.18415.1:1:2.439966,4,323
MSTRG.18416.1:1:6.475149,3,699
MSTRG.18418.1:1:1.098219,2,279
MSTRG.18416.2:1:5.501562,2,493
MSTRG.18419.1:1:4.503451,2,802
MSTRG.18420.1:1:6.453463,1,348
MSTRG.18421.1:1:12.585647,2,493
MSTRG.18421.2:1:3.887438,2,414
MSTRG.18421.3:1:8.044795,3,617
MSTRG.18423.1:1:1.368177,2,203
MSTRG.18425.1:1:1.828736,2,326
MSTRG.18426.1:1:4.376972,4,856
MSTRG.18426.2:1:5.288781,5,715
MSTRG.18427.1:1:2.985328,5,920
MSTRG.18427.2:1:1.282718,4,995
MSTRG.18428.1:1:5.692828,5,918
MSTRG.18428.2:1:1.263596,5,900
MSTRG.18429.1:1:7.539669,7,2148
MSTRG.18429.2:1:5.725729,9,2002
MSTRG.18430.1:1:1.364761,3,361
MSTRG.18431.1:1:1.565638,3,761
MSTRG.18432.1:1:1.457387,4,298
MSTRG.18433.1:1:1.841784,2,304
MSTRG.18434.1:1:157.887146,6,723
MSTRG.18435.1:1:147.414780,3,399
MSTRG.18436.1:1:514.547974,9,2063
MSTRG.18436.2:1:111.969536,6,675
MSTRG.18436.3:1:182.559540,3,636
MSTRG.18437.1:1:3.054868,6,1213
MSTRG.18437.2:1:12.871751,7,1077
MSTRG.18437.3:1:12.489657,7,1089
MSTRG.18438.1:1:20.790773,7,1992
MSTRG.18438.2:1:3.873536,6,1674
MSTRG.18439.1:1:31.868559,10,1716
MSTRG.18440.1:1:23.105148,2,296
MSTRG.18441.1:1:3.065792,2,309
MSTRG.18442.1:1:2.412010,2,249
MSTRG.18443.1:1:1.382256,4,359
MSTRG.18445.1:1:17.534706,4,1312
MSTRG.18446.1:1:15.378066,12,2560
MSTRG.18446.2:1:3.776655,12,2562
MSTRG.18447.1:1:1.392651,2,376
MSTRG.18448.1:1:13.808678,3,332
MSTRG.18449.1:1:6.343563,5,821
MSTRG.18450.1:1:3.621985,4,369
MSTRG.18451.1:1:17.704344,3,903
MSTRG.18451.2:1:4.146661,2,1184
MSTRG.18452.1:1:8.401891,5,1652
MSTRG.18453.1:1:1.377602,2,1172
MSTRG.18453.2:1:0.912363,3,1006
MSTRG.18454.1:1:1.123123,3,334
MSTRG.18455.1:1:12.457572,4,1047
MSTRG.18456.1:1:3.485542,2,303
MSTRG.18457.1:1:0.884576,2,214
MSTRG.18459.1:1:5.815075,2,505
MSTRG.18460.1:1:4.144702,3,1480
MSTRG.18462.1:1:2.578722,4,1040
MSTRG.18463.1:1:8.968476,9,1629
MSTRG.18464.1:1:104.892075,10,1903
MSTRG.18465.1:1:112.620224,11,1672
MSTRG.18466.1:1:3.308827,4,1088
MSTRG.18467.1:1:1.357879,3,256
MSTRG.18468.1:1:4.655101,5,837
MSTRG.18469.1:1:2.361547,2,418
MSTRG.18470.1:1:71.275871,2,597
MSTRG.18471.1:1:6.600446,2,370
MSTRG.18472.1:1:8.422187,2,253
MSTRG.18473.1:1:27.913769,5,598
MSTRG.18473.2:1:15.518766,5,691
MSTRG.18473.3:1:3.777582,5,823
MSTRG.18474.1:1:14.638453,3,1039
MSTRG.18475.1:1:138.443878,6,1174
MSTRG.18477.1:1:55.883198,8,1570
MSTRG.18478.1:1:0.884522,3,268
MSTRG.18479.1:1:0.929049,2,537
MSTRG.18480.1:1:33.656395,9,1588
MSTRG.18481.1:1:15.400616,2,552
MSTRG.18482.1:1:48.475681,4,522
MSTRG.18482.2:1:29.001862,3,608
MSTRG.18482.3:1:2.632109,6,746
MSTRG.18483.1:1:2.482105,3,325
MSTRG.18484.1:1:3.848865,3,370
MSTRG.18485.1:1:5.325743,2,564
MSTRG.18486.1:1:4.087043,2,598
MSTRG.18487.1:1:16.431314,3,536
MSTRG.18488.1:1:2.100739,3,304
MSTRG.18489.1:1:3.601722,3,278
MSTRG.18490.1:1:8.164745,4,932
MSTRG.18491.1:1:52.265503,3,663
MSTRG.18492.1:1:137.217346,6,1371
MSTRG.18493.1:1:25.224192,4,608
MSTRG.18493.2:1:4.639975,4,637
MSTRG.18493.3:1:291.627350,3,506
MSTRG.18495.1:1:16.544928,6,810
MSTRG.18496.1:1:52.953609,3,511
MSTRG.18497.1:1:16.445599,3,1612
MSTRG.18497.2:1:12.151188,7,1754
MSTRG.18497.3:1:5.095489,3,1606
MSTRG.18497.4:1:13.442956,2,385
MSTRG.18498.1:1:3.104656,2,551
MSTRG.18499.1:1:4.507564,12,2602
MSTRG.18499.2:1:12.281127,13,2172
MSTRG.18500.1:1:865.583679,5,672
MSTRG.18500.2:1:404.132965,5,676
MSTRG.18501.1:1:2.334602,4,660
MSTRG.18502.1:1:38.699017,3,750
MSTRG.18503.1:1:1112.126831,4,657
MSTRG.18504.1:1:5.274681,5,676
MSTRG.18504.2:1:14.158512,4,689
MSTRG.18505.1:1:2.637007,2,918
MSTRG.18505.2:1:9.385140,4,730
MSTRG.18505.3:1:1.577976,4,759
MSTRG.18505.4:1:1.609469,3,834
MSTRG.18507.1:1:5.267107,2,221
MSTRG.18508.1:1:7.324158,3,560
MSTRG.18509.1:1:0.884522,2,225
MSTRG.18510.1:1:2.298978,2,227
MSTRG.18511.1:1:25.676741,17,3477
MSTRG.18511.2:1:2.411777,18,3431
MSTRG.18511.3:1:21.704510,7,1868
MSTRG.18512.1:1:5.173478,4,1178
MSTRG.18513.1:1:2.900167,3,764
MSTRG.18514.1:1:2.574665,3,426
MSTRG.18515.1:1:29.652660,21,5200
MSTRG.18516.1:1:23.424690,9,1435
MSTRG.18516.2:1:8.898425,8,1512
MSTRG.18516.3:1:11.647621,12,2814
MSTRG.18516.4:1:4.986763,7,1804
MSTRG.18518.1:1:2.113518,3,398
MSTRG.18519.1:1:3.306306,7,1038
MSTRG.18520.1:1:7.125218,8,1010
MSTRG.18521.1:1:3.791092,4,697
MSTRG.18521.2:1:2.222034,3,753
MSTRG.18522.1:1:10.205538,4,422
MSTRG.18523.1:1:4.129147,2,214
MSTRG.18524.1:1:8.110171,4,1148
MSTRG.18525.1:1:20.395077,3,407
MSTRG.18526.1:1:7.903977,3,1215
MSTRG.18526.2:1:20.518822,4,1082
MSTRG.18527.1:1:65.193649,1,376
MSTRG.18528.1:1:2.592065,4,489
MSTRG.18529.1:1:19.113247,3,367
MSTRG.18529.2:1:2.487157,3,359
MSTRG.18529.3:1:1.084142,3,362
MSTRG.18530.1:1:1.323066,3,238
MSTRG.18531.1:1:19.802586,9,2016
MSTRG.18532.1:1:46.587734,10,1924
MSTRG.18533.1:1:9.724241,5,1769
MSTRG.18535.1:1:124.694336,5,818
MSTRG.18536.1:1:15.952986,2,280
MSTRG.18537.1:1:10.570661,2,284
MSTRG.18538.1:1:22.529522,3,343
MSTRG.18539.1:1:4.362129,2,351
MSTRG.18541.1:1:19.479225,14,3651
MSTRG.18542.1:1:7.213714,7,1820
MSTRG.18543.1:1:2.787291,2,606
MSTRG.18543.2:1:1.040450,3,473
MSTRG.18544.1:1:3.405836,2,622
MSTRG.18545.1:1:1.070195,2,343
MSTRG.18546.1:1:2.510087,2,561
MSTRG.18547.1:1:3.729555,3,1312
MSTRG.18548.1:1:3.042333,2,587
MSTRG.18549.1:1:1.877623,2,334
MSTRG.18551.1:1:1.924564,3,364
MSTRG.18552.1:1:2.694167,2,915
MSTRG.18553.1:1:5.733880,2,630
MSTRG.18553.2:1:3.349278,3,687
MSTRG.18553.3:1:1.951267,3,814
MSTRG.18554.1:1:1.679563,2,860
MSTRG.18555.1:1:0.940682,2,252
MSTRG.18556.1:1:107.175949,5,752
MSTRG.18557.1:1:19.018707,5,1487
MSTRG.18558.1:1:10.839111,8,2557
MSTRG.18559.1:1:29.429947,4,1090
MSTRG.18559.2:1:9.295724,7,581
MSTRG.18559.3:1:14.397140,4,1137
MSTRG.18559.4:1:12.916536,2,1471
MSTRG.18559.5:1:4.124272,5,971
MSTRG.18560.1:1:5.534553,1,489
MSTRG.18561.1:1:2.336927,3,787
MSTRG.18563.1:1:11.619330,4,843
MSTRG.18563.2:1:6.008279,4,846
MSTRG.18564.1:1:108.536919,5,916
MSTRG.18565.1:1:13.669816,3,1166
MSTRG.18565.2:1:2.128518,2,1271
MSTRG.18565.3:1:1.812057,2,1131
MSTRG.18565.4:1:1.189706,3,1187
MSTRG.18566.1:1:3.181409,5,863
MSTRG.18567.1:1:3.114158,2,386
MSTRG.18568.1:1:3.129539,7,1102
MSTRG.18569.1:1:22.708975,6,982
MSTRG.18569.2:1:3.050107,5,1037
MSTRG.18570.1:1:26.281893,5,741
MSTRG.18570.2:1:5.499194,5,758
MSTRG.18571.1:1:8.950620,11,2721
MSTRG.18571.2:1:5.752074,10,1735
MSTRG.18572.1:1:5.376600,6,1174
MSTRG.18572.2:1:1.607652,6,1163
MSTRG.18573.1:1:4.907552,3,487
MSTRG.18574.1:1:3.700590,4,948
MSTRG.18574.2:1:3.657609,4,969
MSTRG.18574.3:1:2.861602,3,1037
MSTRG.18575.1:1:4.924242,5,737
MSTRG.18575.2:1:24.083813,3,329
MSTRG.18576.1:1:15.230181,6,1070
MSTRG.18576.2:1:12.996592,7,999
MSTRG.18577.1:1:41.206928,3,703
MSTRG.18577.2:1:12.508541,4,631
MSTRG.18577.3:1:9.618493,2,764
MSTRG.18577.4:1:4.131313,4,579
MSTRG.18578.1:1:3.784009,2,446
MSTRG.18579.1:1:20.699720,3,649
MSTRG.18580.1:1:1.756815,3,217
MSTRG.18581.1:1:4.471829,4,611
MSTRG.18582.1:1:0.884522,3,212
MSTRG.18583.1:1:5.261011,4,537
MSTRG.18584.1:1:4.435844,2,401
MSTRG.18585.1:1:2.537181,3,570
MSTRG.18586.1:1:5.039396,5,1381
MSTRG.18587.1:1:5.852604,1,660
MSTRG.18588.1:1:29.711470,5,891
MSTRG.18588.2:1:12.542224,3,1213
MSTRG.18590.1:1:109.545013,4,1082
MSTRG.18591.1:1:11.098932,5,2555
MSTRG.18592.1:1:1.534906,3,238
MSTRG.18593.1:1:1.371506,3,356
MSTRG.18594.1:1:29.543100,13,2607
MSTRG.18595.1:1:7.685946,2,499
MSTRG.18597.1:1:13.975446,2,1510
MSTRG.18601.1:1:2.105759,3,859
MSTRG.18602.1:1:1.518492,2,233
MSTRG.18603.1:1:1.488078,2,255
MSTRG.18604.1:1:1.207253,2,222
MSTRG.18605.1:1:65.617935,5,1067
MSTRG.18606.1:1:11.766940,6,1516
MSTRG.18606.2:1:3.923373,5,1585
MSTRG.18607.1:1:2.187306,3,258
MSTRG.18608.1:1:19.822659,3,1303
MSTRG.18609.1:1:37.973053,4,1731
MSTRG.18609.2:1:1.854797,4,1724
MSTRG.18610.1:1:8.248681,2,1462
MSTRG.18611.1:1:1.619455,2,272
MSTRG.18612.1:1:2.023285,2,748
MSTRG.18613.1:1:4.338783,5,1113
MSTRG.18613.2:1:1.303363,4,945
MSTRG.18614.1:1:913.438477,2,451
MSTRG.18615.1:1:590.029541,8,1445
MSTRG.18615.2:1:273.931702,10,2210
MSTRG.18616.1:1:572.886475,4,454
MSTRG.18616.2:1:188.814056,3,759
MSTRG.18616.3:1:10.602791,4,533
MSTRG.18617.1:1:5.897616,9,1101
MSTRG.18618.1:1:12.607995,4,870
MSTRG.18619.1:1:75.877235,7,1500
MSTRG.18620.1:1:33.141628,5,1187
MSTRG.18621.1:1:5.285084,3,682
MSTRG.18622.1:1:1.667115,19,4120
MSTRG.18622.2:1:3.709815,9,2105
MSTRG.18622.3:1:4.415773,19,4335
MSTRG.18622.4:1:36.989620,11,1764
MSTRG.18622.5:1:2.244021,11,1829
MSTRG.18622.6:1:9.073028,7,1375
MSTRG.18623.1:1:1.536391,4,403
MSTRG.18624.1:1:20.916100,6,1291
MSTRG.18625.1:1:6.900397,7,1414
MSTRG.18627.1:1:2.730037,4,694
MSTRG.18628.1:1:1.797977,9,1498
MSTRG.18629.1:1:1.328859,2,213
MSTRG.18630.1:1:1.798140,3,456
MSTRG.18631.1:1:2.311122,8,1183
MSTRG.18632.1:1:1.727133,3,401
MSTRG.18633.1:1:2.378928,5,467
MSTRG.18634.1:1:2.763844,4,385
MSTRG.18635.1:1:12.709465,8,2476
MSTRG.18636.1:1:43.480579,5,826
MSTRG.18636.2:1:7.854238,3,1071
MSTRG.18636.3:1:5.728433,4,1009
MSTRG.18637.1:1:1.266798,3,435
MSTRG.18638.1:1:5.550785,3,2077
MSTRG.18638.2:1:2.836648,4,2014
MSTRG.18639.1:1:4.106134,6,642
MSTRG.18639.2:1:2.448468,6,507
MSTRG.18639.3:1:1.228260,6,541
MSTRG.18639.4:1:1.040355,6,528
MSTRG.18640.1:1:1.285671,2,355
MSTRG.18641.1:1:11.355755,11,3804
MSTRG.18641.2:1:4.361840,12,3762
MSTRG.18641.3:1:4.153553,12,3759
MSTRG.18642.1:1:8.282894,4,750
MSTRG.18642.2:1:5.886293,5,661
MSTRG.18643.1:1:12.106193,4,632
MSTRG.18644.1:1:28.350163,6,1149
MSTRG.18644.2:1:6.505387,5,1373
MSTRG.18644.3:1:2.432889,6,1299
MSTRG.18644.4:1:1.106238,6,1183
MSTRG.18645.1:1:1.274166,3,311
MSTRG.18646.1:1:1.669834,4,740
MSTRG.18647.1:1:89.715981,14,1650
MSTRG.18648.1:1:2.330873,2,307
MSTRG.18650.1:1:0.884522,2,274
MSTRG.18651.1:1:38.900585,3,361
MSTRG.18652.1:1:20.402142,1,1047
MSTRG.18652.2:1:10.738841,2,984
MSTRG.18652.3:1:19.963118,4,758
MSTRG.18653.1:1:1.125413,3,235
MSTRG.18654.1:1:1.603313,4,475
MSTRG.18655.1:1:0.884522,2,243
MSTRG.18656.1:1:1.982659,4,559
MSTRG.18657.1:1:5.303102,5,878
MSTRG.18658.1:1:25.952095,5,1590
MSTRG.18659.1:1:6.644085,2,290
MSTRG.18660.1:1:1.761209,2,1016
MSTRG.18661.1:1:1.544166,3,649
MSTRG.18662.1:1:3.843398,5,704
MSTRG.18665.1:1:9.739632,4,626
MSTRG.18666.1:1:3.013536,5,1363
MSTRG.18666.2:1:1.116583,4,1461
MSTRG.18667.1:1:2.943119,4,1199
MSTRG.18668.1:1:4.441979,2,1096
MSTRG.18669.1:1:3.695512,8,781
MSTRG.18670.1:1:7.298078,3,359
MSTRG.18670.2:1:5.823149,3,377
MSTRG.18671.1:1:2.625869,5,990
MSTRG.18672.1:1:24.329348,7,1113
MSTRG.18672.2:1:11.589906,6,1089
MSTRG.18672.3:1:6.056182,7,1655
MSTRG.18673.1:1:3.850704,2,481
MSTRG.18674.1:1:21.858313,9,1599
MSTRG.18675.1:1:7.840738,13,2507
MSTRG.18676.1:1:24.930975,4,409
MSTRG.18677.1:1:6.878638,4,1368
MSTRG.18677.2:1:0.958394,6,976
MSTRG.18678.1:1:14.394115,4,1511
MSTRG.18679.1:1:196.901794,5,714
MSTRG.18679.2:1:243.626282,5,717
MSTRG.18680.1:1:2.437282,8,867
MSTRG.18681.1:1:0.884522,2,229
MSTRG.18682.1:1:2.235771,2,235
MSTRG.18683.1:1:4.086694,3,524
MSTRG.18684.1:1:59.716599,4,1556
MSTRG.18685.1:1:30.416536,12,2601
MSTRG.18686.1:1:407.303833,8,1934
MSTRG.18687.1:1:1.957333,2,404
MSTRG.18688.1:1:4.921535,2,640
MSTRG.18689.1:1:74.720932,3,1149
MSTRG.18690.1:1:1.292762,2,234
MSTRG.18691.1:1:1.544265,2,303
MSTRG.18693.1:1:200.310074,4,1555
MSTRG.18694.1:1:5.738052,3,507
MSTRG.18695.1:1:13.168668,2,446
MSTRG.18696.1:1:4.234810,3,959
MSTRG.18696.2:1:3.507855,2,1033
MSTRG.18696.3:1:1.385186,4,650
MSTRG.18697.1:1:6.145676,7,606
MSTRG.18698.1:1:7.557085,6,1808
MSTRG.18699.1:1:26.087395,8,3538
MSTRG.18700.1:1:10.602266,5,811
MSTRG.18701.1:1:5.405622,3,467
MSTRG.18702.1:1:1.272029,3,482
MSTRG.18702.2:1:1.251168,2,540
MSTRG.18703.1:1:1.680937,4,512
MSTRG.18704.1:1:8.232488,5,1002
MSTRG.18704.2:1:7.208383,3,449
MSTRG.18705.1:1:4.377633,4,472
MSTRG.18706.1:1:6.274994,4,796
MSTRG.18707.1:1:60.724083,3,856
MSTRG.18708.1:1:237.094742,3,423
MSTRG.18709.1:1:13.577925,7,1950
MSTRG.18709.2:1:2.098618,4,2140
MSTRG.18710.1:1:27.456671,5,627
MSTRG.18710.2:1:1.459221,5,622
MSTRG.18711.1:1:103.382332,3,721
MSTRG.18712.1:1:11.183578,6,912
MSTRG.18713.1:1:8.332752,3,1115
MSTRG.18714.1:1:68.157341,9,1689
MSTRG.18714.2:1:1.403860,9,1964
MSTRG.18715.1:1:3.546249,2,1409
MSTRG.18717.1:1:23.633148,2,803
MSTRG.18718.1:1:4.822190,2,1097
MSTRG.18718.2:1:1.514945,2,364
MSTRG.18719.1:1:1.826657,2,910
MSTRG.18719.2:1:8.602388,2,755
MSTRG.18720.1:1:4.598137,2,514
MSTRG.18721.1:1:39.527164,3,1226
MSTRG.18722.1:1:0.884522,2,240
MSTRG.18723.1:1:0.884522,2,229
MSTRG.18725.1:1:6.494684,2,432
MSTRG.18727.1:1:21.520414,1,1116
MSTRG.18728.1:1:3.278786,2,1362
MSTRG.18729.1:1:18.191786,8,1617
MSTRG.18729.2:1:2.404069,7,1700
MSTRG.18731.1:1:1.111455,2,343
MSTRG.18732.1:1:5.661654,7,1734
MSTRG.18733.1:1:3.395795,3,460
MSTRG.18734.1:1:3.775515,14,2085
MSTRG.18734.2:1:1.188719,14,2269
MSTRG.18735.1:1:4.076485,4,1725
MSTRG.18735.2:1:29.981718,4,1703
MSTRG.18735.3:1:21.366667,5,1634
MSTRG.18736.1:1:1.603956,2,509
MSTRG.18738.1:1:2.216417,2,346
MSTRG.18739.1:1:13.341769,10,1278
MSTRG.18739.2:1:2.540556,10,1298
MSTRG.18740.1:1:23.597908,9,982
MSTRG.18741.1:1:5.745530,3,458
MSTRG.18742.1:1:58.545109,3,881
MSTRG.18743.1:1:1.927982,2,256
MSTRG.18744.1:1:29.803158,3,1109
MSTRG.18744.2:1:4.141348,4,1037
MSTRG.18745.1:1:2.014092,3,1335
MSTRG.18745.2:1:8.681731,3,1292
MSTRG.18745.3:1:3.807490,4,1209
MSTRG.18745.4:1:2.640726,2,1511
MSTRG.18745.5:1:1.329666,3,1428
MSTRG.18746.1:1:5.166987,1,714
MSTRG.18747.1:1:1.541906,2,1012
MSTRG.18748.1:1:1.719312,2,249
MSTRG.18749.1:1:12.880690,2,345
MSTRG.18750.1:1:2.197526,4,1698
MSTRG.18751.1:1:5.034923,1,213
MSTRG.18752.1:1:1.517653,2,285
MSTRG.18753.1:1:18.157488,3,446
MSTRG.18754.1:1:9.750977,4,2692
MSTRG.18755.1:1:267.775787,1,754
MSTRG.18754.2:1:3.559157,2,1390
MSTRG.18756.1:1:0.996993,2,464
MSTRG.18757.1:1:1.707513,6,2382
MSTRG.18757.2:1:10.409527,5,1980
MSTRG.18758.1:1:28.763611,4,1058
MSTRG.18758.2:1:2.091373,4,1054
MSTRG.18760.1:1:1.594468,3,380
MSTRG.18761.1:1:39.324368,6,1152
MSTRG.18762.1:1:2.035825,5,666
MSTRG.18762.2:1:4.974782,4,1770
MSTRG.18762.3:1:2.414622,4,1417
MSTRG.18762.4:1:3.506588,4,1826
MSTRG.18763.1:1:4.005643,2,785
MSTRG.18764.1:1:15.249810,1,993
MSTRG.18765.1:1:10.858761,7,1552
MSTRG.18766.1:1:6.575864,5,2217
MSTRG.18767.1:1:8.959381,6,1391
MSTRG.18767.2:1:1.879372,5,1397
MSTRG.18767.3:1:1.141732,4,1507
MSTRG.18769.1:1:1.130379,3,313
MSTRG.18770.1:1:2.509540,3,608
MSTRG.18771.1:1:2.436887,2,298
MSTRG.18772.1:1:1.635110,3,317
MSTRG.18773.1:1:1.578206,2,292
MSTRG.18776.1:1:1.532551,3,475
MSTRG.18777.1:1:9.653642,5,974
MSTRG.18777.2:1:37.209988,2,910
MSTRG.18778.1:1:10.630423,8,2668
MSTRG.18778.2:1:6.111058,10,2390
MSTRG.18778.3:1:5.183331,9,2479
MSTRG.18779.1:1:20.774860,3,414
MSTRG.18779.2:1:13.431872,3,417
MSTRG.18780.1:1:100.445732,8,1279
MSTRG.18780.2:1:3.282115,9,1216
MSTRG.18781.1:1:101.075447,5,658
MSTRG.18783.1:1:1.076162,2,214
MSTRG.18785.1:1:2.193614,2,600
MSTRG.18786.1:1:1.040456,2,329
MSTRG.18787.1:1:5.131943,4,1752
MSTRG.18788.1:1:3.157622,2,365
MSTRG.18789.1:1:5.724781,4,1743
MSTRG.18790.1:1:0.884522,2,213
MSTRG.18791.1:1:0.884522,2,235
MSTRG.18792.1:1:1.637281,3,725
MSTRG.18793.1:1:1.333840,3,376
MSTRG.18795.1:1:5.478400,4,1776
MSTRG.18795.2:1:2.772308,5,1297
MSTRG.18796.1:1:23.603256,12,2192
MSTRG.18797.1:1:14.892536,6,717
MSTRG.18798.1:1:15.993189,6,1269
MSTRG.18799.1:1:34.620525,10,2042
MSTRG.18799.2:1:9.257410,9,2211
MSTRG.18800.1:1:42.314713,6,1914
MSTRG.18801.1:1:4.847141,5,1651
MSTRG.18801.2:1:1.335140,5,1681
MSTRG.18801.3:1:1.029684,3,1811
MSTRG.18802.1:1:33.449501,18,3700
MSTRG.18802.2:1:2.793378,18,3695
MSTRG.18802.3:1:2.093921,4,991
MSTRG.18803.1:1:6.248518,5,2201
MSTRG.18804.1:1:2.740745,3,695
MSTRG.18805.1:1:16.339123,2,685
MSTRG.18806.1:1:20.809206,4,1023
MSTRG.18806.2:1:7.864198,5,949
MSTRG.18807.1:1:7.262132,4,811
MSTRG.18808.1:1:6.776064,12,1968
MSTRG.18808.2:1:2.183021,11,2057
MSTRG.18810.1:1:2.455699,3,715
MSTRG.18810.2:1:1.731942,4,645
MSTRG.18812.1:1:18.862453,21,3652
MSTRG.18813.1:1:149.095993,7,1286
MSTRG.18813.2:1:16.472322,7,1367
MSTRG.18814.1:1:6.269764,2,442
MSTRG.18815.1:1:5.880396,3,449
MSTRG.18816.1:1:1.383741,2,264
MSTRG.18817.1:1:1.627991,2,301
MSTRG.18819.1:1:0.884522,2,235
MSTRG.18820.1:1:1.447187,2,1135
MSTRG.18821.1:1:7.028679,6,1853
MSTRG.18822.1:1:1.762608,4,1548
MSTRG.18823.1:1:0.884522,2,451
MSTRG.18824.1:1:4.076071,4,730
MSTRG.18825.1:1:4.017958,6,2822
MSTRG.18825.2:1:2.002227,5,1858
MSTRG.18825.3:1:1.930513,5,2884
MSTRG.18826.1:1:21.256758,3,301
MSTRG.18826.2:1:2.648353,2,361
MSTRG.18827.1:1:3.701735,5,854
MSTRG.18828.1:1:0.884522,2,251
MSTRG.18829.1:1:16.053513,12,2216
MSTRG.18830.1:1:1.179362,2,408
MSTRG.18831.1:1:8.380281,13,3374
MSTRG.18832.1:1:15.058686,3,507
MSTRG.18833.1:1:39.847115,13,1778
MSTRG.18833.2:1:3.134137,4,619
MSTRG.18834.1:1:162.205643,4,739
MSTRG.18835.1:1:18.116451,4,490
MSTRG.18836.1:1:4.895821,3,543
MSTRG.18837.1:1:3.370481,4,1221
MSTRG.18837.2:1:9.345277,5,914
MSTRG.18837.3:1:7.737627,4,1189
MSTRG.18838.1:1:3.480373,3,1364
MSTRG.18839.1:1:1.459180,3,314
MSTRG.18840.1:1:0.884522,2,228
MSTRG.18843.1:1:24.659637,5,1571
MSTRG.18844.1:1:0.884522,2,243
MSTRG.18845.1:1:0.884522,2,213
MSTRG.18846.1:1:0.907887,2,265
MSTRG.18847.1:1:4.543015,3,813
MSTRG.18847.2:1:1.639912,2,922
MSTRG.18848.1:1:22.624006,4,985
MSTRG.18849.1:1:1.975015,3,1278
MSTRG.18849.2:1:3.497140,4,1147
MSTRG.18850.1:1:1.946605,4,1076
MSTRG.18852.1:1:1.350187,3,548
MSTRG.18853.1:1:14.378882,11,2047
MSTRG.18854.1:1:0.884522,2,200
MSTRG.18855.1:1:3.116037,3,457
MSTRG.18856.1:1:3.984631,3,723
MSTRG.18857.1:1:1.315443,2,234
MSTRG.18858.1:1:1.222948,2,230
MSTRG.18859.1:1:3.612176,2,585
MSTRG.18860.1:1:5.368295,4,564
MSTRG.18861.1:1:35.524128,5,1593
MSTRG.18862.1:1:19.074835,4,1676
MSTRG.18862.2:1:5.050093,2,1981
MSTRG.18863.1:1:1.352201,2,261
MSTRG.18864.1:1:32.169289,8,1639
MSTRG.18865.1:1:1.347353,2,258
MSTRG.18866.1:1:2.637542,2,276
MSTRG.18867.1:1:4.700827,6,1011
MSTRG.18868.1:1:8.769451,10,1719
MSTRG.18869.1:1:51.579231,5,956
MSTRG.18869.2:1:7.717940,4,1149
MSTRG.18870.1:1:22.842964,3,1067
MSTRG.18871.1:1:5.151417,6,1102
MSTRG.18872.1:1:2.633439,2,857
MSTRG.18873.1:1:5.530963,2,573
MSTRG.18874.1:1:2.301562,2,490
MSTRG.18875.1:1:4.506161,5,493
MSTRG.18875.2:1:2.216608,5,489
MSTRG.18876.1:1:1.214320,3,641
MSTRG.18877.1:1:50.528870,7,995
MSTRG.18878.1:1:4.047738,10,1714
MSTRG.18878.2:1:25.845882,9,1671
MSTRG.18879.1:1:5.190676,3,994
MSTRG.18879.2:1:2.995101,4,831
MSTRG.18880.1:1:3.100939,3,346
MSTRG.18881.1:1:9.425994,5,629
MSTRG.18882.1:1:15.806111,3,2006
MSTRG.18882.2:1:2.063936,2,2077
MSTRG.18883.1:1:2.947711,4,1058
MSTRG.18884.1:1:1.340269,2,328
MSTRG.18885.1:1:1.006447,2,266
MSTRG.18886.1:1:19.835579,3,1102
MSTRG.18886.2:1:3.256120,2,1180
MSTRG.18887.1:1:11.468225,4,717
MSTRG.18887.2:1:2.649446,5,642
MSTRG.18888.1:1:81.112633,4,449
MSTRG.18889.1:1:0.884522,3,207
MSTRG.18890.1:1:4.205748,2,259
MSTRG.18891.1:1:2.704110,2,455
MSTRG.18893.1:1:1.539100,2,552
MSTRG.18894.1:1:19.849178,2,244
MSTRG.18895.1:1:99.000565,4,839
MSTRG.18895.2:1:11.585810,8,1333
MSTRG.18895.3:1:15.650119,3,298
MSTRG.18896.1:1:9.420826,14,1722
